City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Desc
422,Ushuaia,AR,-54.8,-68.3,35.22,80,0,5.75,clear sky
423,Nanortalik,GL,60.1432,-45.2371,48.34,74,87,5.17,overcast clouds
424,Bengkulu,ID,-3.8004,102.2655,75.52,91,100,6.8,overcast clouds
425,Zhezkazgan,KZ,47.8043,67.7144,80.94,24,53,11.1,broken clouds
426,Bilibino,RU,68.0546,166.4372,48.9,80,99,3.22,overcast clouds
427,Ushuaia,AR,-54.8,-68.3,35.22,80,0,5.75,clear sky
428,Isangel,VU,-19.55,169.2667,70.2,85,5,7.83,clear sky
429,Berlevag,NO,70.8578,29.0864,46.2,80,100,14.56,overcast clouds
430,Hudson Bay,CA,52.85,-102.3842,54.72,71,100,13.02,overcast clouds
431,Nanortalik,GL,60.1432,-45.2371,48.34,74,87,5.17,overcast clouds
432,Nikolskoye,RU,59.7035,30.7861,63.01,77,75,5.23,broken clouds
433,Pisco,PE,-13.7,-76.2167,62.02,84,68,2.93,broken clouds
434,Pangnirtung,CA,66.1451,-65.7125,42.8,100,90,8.05,overcast clouds
435,Kapaa,US,22.0752,-159.319,75.52,81,90,9.22,light rain
436,Hithadhoo,MV,-0.6,73.0833,83.37,71,1,12.82,clear sky
437,Hithadhoo,MV,-0.6,73.0833,83.37,71,1,12.82,clear sky
438,Adrar,MR,20.5022,-10.0711,106.92,15,61,8.37,broken clouds
439,Albany,US,42.6001,-73.9662,82.15,81,94,5.14,overcast clouds
440,Mayo,US,38.8876,-76.5119,85.12,79,75,5.01,broken clouds
441,Bredasdorp,ZA,-34.5322,20.0403,61.92,48,56,11.5,broken clouds
442,Hithadhoo,MV,-0.6,73.0833,83.37,71,1,12.82,clear sky
443,Kondinskoye,RU,59.6481,67.41,76.71,63,23,7.74,few clouds
444,Vaitape,PF,-16.5167,-151.75,77.95,78,14,19.3,light rain
445,Ndele,CF,8.4109,20.6473,77.16,92,93,4.12,moderate rain
446,Burnie,AU,-41.0667,145.9167,52.72,84,69,12.46,broken clouds
447,Punta Arenas,CL,-53.15,-70.9167,33.91,69,75,6.91,broken clouds
448,Doka,SD,13.5167,35.7667,78.66,78,100,8.25,overcast clouds
449,Clyde River,CA,70.4692,-68.5914,44.55,67,60,4.45,broken clouds
450,Busselton,AU,-33.65,115.3333,53.1,73,80,16.49,broken clouds
451,Dikson,RU,73.5069,80.5464,42.82,95,100,20.42,overcast clouds
452,Albany,US,42.6001,-73.9662,82.15,81,94,5.14,overcast clouds
453,Severo-Kurilsk,RU,50.6789,156.125,53.51,94,81,3.06,broken clouds
454,Maues,BR,-3.3836,-57.7186,95.23,34,5,4.27,clear sky
455,Chokurdakh,RU,70.6333,147.9167,45.73,86,86,13.94,overcast clouds
456,Lompoc,US,34.6391,-120.4579,65.08,82,90,0.0,overcast clouds
457,Bluff,NZ,-46.6,168.3333,41.81,78,66,16.33,broken clouds
458,Bluff,NZ,-46.6,168.3333,41.81,78,66,16.33,broken clouds
459,Punta Arenas,CL,-53.15,-70.9167,33.91,69,75,6.91,broken clouds
460,Mataura,NZ,-46.1927,168.8643,41.49,87,29,3.78,light rain
461,Cape Town,ZA,-33.9258,18.4232,61.21,65,40,5.99,scattered clouds
462,Nizhniy Odes,RU,63.6445,54.856,68.16,60,92,3.2,overcast clouds
463,East London,ZA,-33.0153,27.9116,63.54,63,0,21.85,clear sky
464,Castro,BR,-24.7911,-50.0119,78.69,30,0,4.88,clear sky
465,Ushuaia,AR,-54.8,-68.3,35.22,80,0,5.75,clear sky
466,Rio Grande,BR,-32.035,-52.0986,60.03,80,96,10.47,moderate rain
467,Hanzhong,CN,33.0728,107.0303,75.9,95,100,2.95,light rain
468,Albany,US,42.6001,-73.9662,82.15,81,94,5.14,overcast clouds
469,Norman Wells,CA,65.282,-126.8329,51.87,65,100,1.77,overcast clouds
470,Ilulissat,GL,69.2167,-51.1,45.99,62,82,3.36,broken clouds
471,Chuy,UY,-33.6971,-53.4616,59.47,52,82,9.19,broken clouds
472,Pandan,PH,14.0453,124.1694,80.24,82,100,5.17,overcast clouds
473,Hermanus,ZA,-34.4187,19.2345,59.81,60,4,10.29,clear sky
474,Luwuk,ID,-0.9516,122.7875,75.78,92,61,5.44,broken clouds
475,Mataura,NZ,-46.1927,168.8643,41.49,87,29,3.78,light rain
476,Munai,PH,7.9758,124.0636,70.41,95,100,1.92,overcast clouds
477,Bluff,NZ,-46.6,168.3333,41.81,78,66,16.33,broken clouds
478,Castro,BR,-24.7911,-50.0119,78.69,30,0,4.88,clear sky
479,Pulandian,CN,39.3953,121.9669,71.73,89,0,5.03,light rain
480,Ushuaia,AR,-54.8,-68.3,35.22,80,0,5.75,clear sky
481,Aguada De Pasajeros,CU,22.385,-80.8508,89.38,51,86,7.31,overcast clouds
482,Zarya,RU,55.7553,38.0958,71.11,65,100,7.81,overcast clouds
483,Bethel,US,41.3712,-73.414,81.93,85,100,5.53,overcast clouds
484,Ushuaia,AR,-54.8,-68.3,35.22,80,0,5.75,clear sky
485,Yellowknife,CA,62.456,-114.3525,46.92,81,20,6.91,few clouds
486,Puerto Ayora,EC,-0.7393,-90.3518,71.56,96,95,5.01,light rain
487,Saskylakh,RU,71.9167,114.0833,43.03,92,100,9.69,overcast clouds
488,Arraial Do Cabo,BR,-22.9661,-42.0278,82.36,61,0,10.36,clear sky
489,Gobabis,NA,-22.45,18.9667,82.58,8,0,18.21,clear sky
490,Teya,RU,60.3778,92.6267,47.39,72,6,2.01,clear sky
491,Young,UY,-32.6833,-57.6333,61.23,64,90,14.27,overcast clouds
492,Linqu,CN,36.5156,118.5397,72.63,88,89,3.11,light rain
493,Busselton,AU,-33.65,115.3333,53.1,73,80,16.49,broken clouds
494,Mahebourg,MU,-20.4081,57.7,72.25,73,11,5.01,few clouds
495,Zapolyarnyy,RU,69.4154,30.8136,45.68,87,100,10.78,overcast clouds
496,Tiksi,RU,71.6872,128.8694,40.87,96,100,8.21,overcast clouds
497,Butaritari,KI,3.0707,172.7902,79.79,70,100,18.19,overcast clouds
498,Paamiut,GL,61.994,-49.6678,50.94,62,98,5.1,overcast clouds
499,Verkhniy Baskunchak,RU,48.2256,46.7217,92.25,23,40,12.03,scattered clouds
500,Ushuaia,AR,-54.8,-68.3,35.22,80,0,5.75,clear sky
501,Hobart,AU,-42.8794,147.3294,53.46,74,75,1.01,broken clouds
502,Krasnorechenskiy,RU,44.6265,135.3532,62.01,100,100,4.88,light rain
503,Clyde River,CA,70.4692,-68.5914,44.55,67,60,4.45,broken clouds
504,Smithers,CA,54.7804,-127.1743,55.67,72,14,0.87,few clouds
505,Esperance,AU,-33.8667,121.9,55.24,80,5,22.53,clear sky
506,Grindavik,IS,63.8424,-22.4338,56.89,62,0,5.75,light rain
507,Albany,US,42.6001,-73.9662,82.15,81,94,5.14,overcast clouds
508,Bengkulu,ID,-3.8004,102.2655,75.52,91,100,6.8,overcast clouds
509,Baykit,RU,61.67,96.37,52.95,68,90,3.8,overcast clouds
510,Dzhebariki-Khaya,RU,62.2167,135.8,63.1,95,61,3.96,light rain
511,Pitimbu,BR,-7.4706,-34.8086,80.35,67,7,11.3,clear sky
512,Timra,SE,62.487,17.3257,60.51,55,75,16.11,broken clouds
513,Tuktoyaktuk,CA,69.4541,-133.0374,45.28,81,100,5.32,overcast clouds
514,Qaanaaq,GL,77.484,-69.3632,38.44,82,100,4.29,overcast clouds
515,Alofi,NU,-19.0595,-169.9187,76.62,79,100,9.8,overcast clouds
516,Kruisfontein,ZA,-34.0033,24.7314,59.88,67,3,13.62,clear sky
517,Tateyama,JP,34.9833,139.8667,80.62,89,100,14.5,overcast clouds
518,Ponta Do Sol,PT,32.6667,-17.1,82.0,64,12,2.13,few clouds
519,East London,ZA,-33.0153,27.9116,63.54,63,0,21.85,clear sky
520,Chokurdakh,RU,70.6333,147.9167,45.73,86,86,13.94,overcast clouds
521,Tasiilaq,GL,65.6145,-37.6368,50.16,94,100,7.23,overcast clouds
522,Marawi,PH,7.9986,124.2928,66.65,94,100,0.96,overcast clouds
523,Yaan,NG,7.3833,8.5667,77.94,81,99,4.72,overcast clouds
524,Mataura,NZ,-46.1927,168.8643,41.49,87,29,3.78,light rain
525,Smolenka,RU,52.1352,113.4974,50.07,93,100,0.0,overcast clouds
526,Georgetown,MY,5.4112,100.3354,82.89,81,20,0.0,heavy intensity rain
527,Halifax,CA,44.6453,-63.5724,75.42,74,45,3.44,scattered clouds
528,Rikitea,PF,-23.1203,-134.9692,68.85,53,76,17.83,broken clouds
529,Busselton,AU,-33.65,115.3333,53.1,73,80,16.49,broken clouds
530,Bredasdorp,ZA,-34.5322,20.0403,61.92,48,56,11.5,broken clouds
531,Vaini,TO,-21.2,-175.2,69.96,100,75,5.75,light rain
532,Bluff,NZ,-46.6,168.3333,41.81,78,66,16.33,broken clouds
533,Camocim,BR,-2.9022,-40.8411,90.97,46,16,11.36,few clouds
534,Mataura,NZ,-46.1927,168.8643,41.49,87,29,3.78,light rain
535,Punta Arenas,CL,-53.15,-70.9167,33.91,69,75,6.91,broken clouds
536,Punta Arenas,CL,-53.15,-70.9167,33.91,69,75,6.91,broken clouds
537,Provideniya,RU,64.3833,-173.3,46.63,98,100,5.06,overcast clouds
538,Bethel,US,41.3712,-73.414,81.93,85,100,5.53,overcast clouds
539,New Norfolk,AU,-42.7826,147.0587,53.1,76,100,1.99,overcast clouds
540,Bredasdorp,ZA,-34.5322,20.0403,61.92,48,56,11.5,broken clouds
541,Albany,US,42.6001,-73.9662,82.15,81,94,5.14,overcast clouds
542,Kruisfontein,ZA,-34.0033,24.7314,59.88,67,3,13.62,clear sky
543,Saint-Philippe,RE,-21.3585,55.7679,72.95,73,7,8.72,clear sky
544,Dryden,CA,49.7833,-92.7503,57.49,82,90,21.85,haze
545,Port Alfred,ZA,-33.5906,26.891,62.13,62,0,18.45,clear sky
546,Oktyabrskiy,RU,54.4815,53.471,93.54,15,70,9.57,broken clouds
547,Fortuna,US,40.5982,-124.1573,57.36,67,90,1.99,overcast clouds
548,Tuktoyaktuk,CA,69.4541,-133.0374,45.28,81,100,5.32,overcast clouds
549,Ponta Do Sol,PT,32.6667,-17.1,82.0,64,12,2.13,few clouds
550,Albany,US,42.6001,-73.9662,82.15,81,94,5.14,overcast clouds
551,Kodiak,US,57.79,-152.4072,48.92,70,100,3.38,overcast clouds
552,Abu Samrah,SY,35.3029,37.1841,100.76,11,0,7.16,clear sky
553,Dudinka,RU,69.4058,86.1778,48.22,92,100,18.72,overcast clouds
554,Jamestown,US,42.097,-79.2353,80.29,83,43,2.37,scattered clouds
555,Ostrovnoy,RU,68.0531,39.5131,49.53,89,100,9.48,overcast clouds
556,Kragujevac,RS,44.0167,20.9167,86.29,21,0,8.93,clear sky
557,Nikolskoye,RU,59.7035,30.7861,63.01,77,75,5.23,broken clouds
558,Gizo,SB,-8.103,156.8419,80.74,77,78,6.6,broken clouds
559,Hilo,US,19.7297,-155.09,72.63,92,17,1.01,few clouds
560,Atuona,PF,-9.8,-139.0333,76.86,73,23,18.12,few clouds
561,Longyearbyen,SJ,78.2186,15.6401,40.84,75,75,5.75,broken clouds
562,Ushuaia,AR,-54.8,-68.3,35.22,80,0,5.75,clear sky
563,Esso,RU,55.9333,158.7,50.61,91,43,1.77,scattered clouds
564,Barrow,US,71.2906,-156.7887,42.82,87,90,19.57,fog
565,Saint-Philippe,RE,-21.3585,55.7679,72.95,73,7,8.72,clear sky
566,Touros,BR,-5.1989,-35.4608,85.1,57,3,18.19,clear sky
567,Tautira,PF,-17.7333,-149.15,73.42,79,85,24.52,light rain
568,Hobart,AU,-42.8794,147.3294,53.46,74,75,1.01,broken clouds
569,Puerto Ayora,EC,-0.7393,-90.3518,71.56,96,95,5.01,light rain
570,Atuona,PF,-9.8,-139.0333,76.86,73,23,18.12,few clouds
571,Saint-Philippe,RE,-21.3585,55.7679,72.95,73,7,8.72,clear sky
572,Dikson,RU,73.5069,80.5464,42.82,95,100,20.42,overcast clouds
573,Nome,US,64.5011,-165.4064,48.27,81,75,13.8,broken clouds
574,Ushuaia,AR,-54.8,-68.3,35.22,80,0,5.75,clear sky
575,Ko Samui,TH,9.5357,99.9357,83.57,70,48,3.62,scattered clouds
576,Avera,US,33.194,-82.5271,83.91,58,10,2.68,clear sky
577,Vaini,TO,-21.2,-175.2,69.96,100,75,5.75,light rain
578,Mayskiy,RU,47.6931,40.1025,72.81,54,60,12.86,broken clouds
579,Albany,US,42.6001,-73.9662,82.15,81,94,5.14,overcast clouds
580,Sol-Iletsk,RU,51.1631,54.9918,92.89,16,26,8.41,scattered clouds
581,Bluff,NZ,-46.6,168.3333,41.81,78,66,16.33,broken clouds
582,Avarua,CK,-21.2078,-159.775,69.85,94,100,3.44,overcast clouds
583,Albany,US,42.6001,-73.9662,82.15,81,94,5.14,overcast clouds
584,Punta Arenas,CL,-53.15,-70.9167,33.91,69,75,6.91,broken clouds
585,Rikitea,PF,-23.1203,-134.9692,68.85,53,76,17.83,broken clouds
586,Rikitea,PF,-23.1203,-134.9692,68.85,53,76,17.83,broken clouds
587,San Patricio,US,28.017,-97.5169,89.69,57,14,11.68,few clouds
588,Mataura,NZ,-46.1927,168.8643,41.49,87,29,3.78,light rain
589,Rikitea,PF,-23.1203,-134.9692,68.85,53,76,17.83,broken clouds
590,Progreso,MX,21.2833,-89.6667,85.1,66,22,11.86,few clouds
591,Puerto Ayora,EC,-0.7393,-90.3518,71.56,96,95,5.01,light rain
592,Arraial Do Cabo,BR,-22.9661,-42.0278,82.36,61,0,10.36,clear sky
593,Qaanaaq,GL,77.484,-69.3632,38.44,82,100,4.29,overcast clouds
594,Hilo,US,19.7297,-155.09,72.63,92,17,1.01,few clouds
595,Houma,US,29.5958,-90.7195,90.0,76,1,0.0,clear sky
596,Khatanga,RU,71.9667,102.5,44.24,85,100,5.99,overcast clouds
597,Biu,NG,10.6129,12.1946,78.46,69,90,5.59,overcast clouds
598,Grindavik,IS,63.8424,-22.4338,56.89,62,0,5.75,light rain
599,Geraldton,AU,-28.7667,114.6,55.81,94,75,5.75,drizzle
600,Bambous Virieux,MU,-20.3428,57.7575,73.65,73,75,3.44,broken clouds
601,Dikson,RU,73.5069,80.5464,42.82,95,100,20.42,overcast clouds
602,Busselton,AU,-33.65,115.3333,53.1,73,80,16.49,broken clouds
603,Qaanaaq,GL,77.484,-69.3632,38.44,82,100,4.29,overcast clouds
604,Alice Springs,AU,-23.7,133.8833,56.75,24,0,4.61,clear sky
605,Port Elizabeth,ZA,-33.918,25.5701,62.89,63,0,18.41,clear sky
606,Butaritari,KI,3.0707,172.7902,79.79,70,100,18.19,overcast clouds
607,Aras,ES,42.5617,-2.356,92.71,29,0,1.14,clear sky
608,Cape Town,ZA,-33.9258,18.4232,61.21,65,40,5.99,scattered clouds
609,Arraial Do Cabo,BR,-22.9661,-42.0278,82.36,61,0,10.36,clear sky
610,Ushtobe,KZ,45.2514,77.9838,77.7,25,1,21.9,clear sky
611,Hermanus,ZA,-34.4187,19.2345,59.81,60,4,10.29,clear sky
612,Mataura,NZ,-46.1927,168.8643,41.49,87,29,3.78,light rain
613,Punta Arenas,CL,-53.15,-70.9167,33.91,69,75,6.91,broken clouds
614,Victoria,HK,22.2855,114.1577,86.32,80,100,1.99,overcast clouds
615,Camacha,PT,33.0833,-16.3333,72.82,57,40,10.36,scattered clouds
616,Albany,US,42.6001,-73.9662,82.15,81,94,5.14,overcast clouds
617,Rikitea,PF,-23.1203,-134.9692,68.85,53,76,17.83,broken clouds
618,Bambous Virieux,MU,-20.3428,57.7575,73.65,73,75,3.44,broken clouds
619,Ondjiva,AO,-17.0667,15.7333,89.15,10,3,6.08,clear sky
620,Lagoa,PT,39.05,-27.9833,73.08,76,0,10.36,clear sky
621,Bluff,NZ,-46.6,168.3333,41.81,78,66,16.33,broken clouds
622,Akdepe,TM,42.0551,59.3788,91.4,18,3,19.8,clear sky
623,Sampit,ID,-2.5333,112.95,73.27,97,93,2.13,overcast clouds
624,Albany,US,42.6001,-73.9662,82.15,81,94,5.14,overcast clouds
625,Punta Arenas,CL,-53.15,-70.9167,33.91,69,75,6.91,broken clouds
626,Iskilip,TR,40.7353,34.4739,80.56,35,13,10.42,few clouds
627,Guerrero Negro,MX,27.9769,-114.0611,69.17,73,73,9.98,broken clouds
628,Francisco Sa,BR,-16.4758,-43.4883,83.14,27,18,9.35,few clouds
629,Upernavik,GL,72.7868,-56.1549,40.95,86,89,10.94,overcast clouds
630,Serenje,ZM,-13.2325,30.2352,78.98,20,22,10.31,few clouds
631,Walla Walla,US,46.0646,-118.343,63.48,68,90,4.0,overcast clouds
632,Puerto Ayora,EC,-0.7393,-90.3518,71.56,96,95,5.01,light rain
633,Pimentel,PE,-6.8367,-79.9342,64.99,79,100,5.99,overcast clouds
634,Qaanaaq,GL,77.484,-69.3632,38.44,82,100,4.29,overcast clouds
635,Atuona,PF,-9.8,-139.0333,76.86,73,23,18.12,few clouds
636,Castro,BR,-24.7911,-50.0119,78.69,30,0,4.88,clear sky
637,Zhangjiakou,CN,40.81,114.8794,67.05,65,1,5.75,clear sky
638,Mangai,CD,-4.05,19.5333,82.67,55,100,3.78,overcast clouds
639,Ushuaia,AR,-54.8,-68.3,35.22,80,0,5.75,clear sky
640,Lavrentiya,RU,65.5833,-171.0,44.69,89,12,7.67,few clouds
641,Rikitea,PF,-23.1203,-134.9692,68.85,53,76,17.83,broken clouds
642,Jamestown,US,42.097,-79.2353,80.29,83,43,2.37,scattered clouds
643,Hermanus,ZA,-34.4187,19.2345,59.81,60,4,10.29,clear sky
644,Mar Del Plata,AR,-38.0023,-57.5575,48.22,81,75,11.5,light rain
645,Kodiak,US,57.79,-152.4072,48.92,70,100,3.38,overcast clouds
646,Punta Arenas,CL,-53.15,-70.9167,33.91,69,75,6.91,broken clouds
647,Hobart,AU,-42.8794,147.3294,53.46,74,75,1.01,broken clouds
648,Bluff,NZ,-46.6,168.3333,41.81,78,66,16.33,broken clouds
649,Deputatskiy,RU,69.3,139.9,57.43,65,100,4.18,overcast clouds
650,Ushuaia,AR,-54.8,-68.3,35.22,80,0,5.75,clear sky
651,Tokur,RU,53.1333,132.9,57.09,83,42,2.84,scattered clouds
652,Juneau,US,58.3019,-134.4197,53.22,98,100,2.59,light rain
653,Ushuaia,AR,-54.8,-68.3,35.22,80,0,5.75,clear sky
654,New Norfolk,AU,-42.7826,147.0587,53.1,76,100,1.99,overcast clouds
655,Cape Town,ZA,-33.9258,18.4232,61.21,65,40,5.99,scattered clouds
656,Misratah,LY,32.3754,15.0925,85.69,54,0,13.02,clear sky
657,Ankazoabo,MG,-22.2833,44.5167,80.06,25,0,7.18,clear sky
658,Jamestown,US,42.097,-79.2353,80.29,83,43,2.37,scattered clouds
659,Nikolskoye,RU,59.7035,30.7861,63.01,77,75,5.23,broken clouds
660,Wageningen,NL,51.9667,5.6667,79.25,69,90,4.61,overcast clouds
661,Barrow,US,71.2906,-156.7887,42.82,87,90,19.57,fog
662,Punta Arenas,CL,-53.15,-70.9167,33.91,69,75,6.91,broken clouds
663,Puerto Ayora,EC,-0.7393,-90.3518,71.56,96,95,5.01,light rain
664,Hearst,CA,49.6835,-83.6665,81.63,47,37,13.69,scattered clouds
665,Cayenne,GF,4.9333,-52.3333,87.84,76,40,4.0,scattered clouds
666,Cherskiy,RU,68.75,161.3,57.58,60,100,7.67,overcast clouds
667,Albany,US,42.6001,-73.9662,82.15,81,94,5.14,overcast clouds
668,Richards Bay,ZA,-28.783,32.0377,71.04,76,16,13.06,few clouds
669,Carnarvon,AU,-24.8667,113.6333,64.83,70,0,23.47,clear sky
670,Hermanus,ZA,-34.4187,19.2345,59.81,60,4,10.29,clear sky
671,Yellowknife,CA,62.456,-114.3525,46.92,81,20,6.91,few clouds
672,Mahebourg,MU,-20.4081,57.7,72.25,73,11,5.01,few clouds
673,Port Alfred,ZA,-33.5906,26.891,62.13,62,0,18.45,clear sky
674,Busselton,AU,-33.65,115.3333,53.1,73,80,16.49,broken clouds
675,Cherskiy,RU,68.75,161.3,57.58,60,100,7.67,overcast clouds
676,Vaini,TO,-21.2,-175.2,69.96,100,75,5.75,light rain
677,Ilulissat,GL,69.2167,-51.1,45.99,62,82,3.36,broken clouds
678,Rimouski,CA,48.4488,-68.524,66.04,68,99,5.73,overcast clouds
679,Grindavik,IS,63.8424,-22.4338,56.89,62,0,5.75,light rain
680,Tura,IN,25.5198,90.2201,74.26,96,87,4.23,overcast clouds
681,Punta Arenas,CL,-53.15,-70.9167,33.91,69,75,6.91,broken clouds
682,Albany,US,42.6001,-73.9662,82.15,81,94,5.14,overcast clouds
683,Mar Del Plata,AR,-38.0023,-57.5575,48.22,81,75,11.5,light rain
684,Busselton,AU,-33.65,115.3333,53.1,73,80,16.49,broken clouds
685,Ust-Kulom,RU,61.6864,53.6902,72.93,65,100,2.13,overcast clouds
686,Airai,TL,-8.9266,125.4092,55.42,71,100,3.09,overcast clouds
687,Albany,US,42.6001,-73.9662,82.15,81,94,5.14,overcast clouds
688,Taltal,CL,-25.4,-70.4833,65.59,63,2,4.99,clear sky
689,Dikson,RU,73.5069,80.5464,42.82,95,100,20.42,overcast clouds
690,Saskylakh,RU,71.9167,114.0833,43.03,92,100,9.69,overcast clouds
691,Vao,NC,-22.6667,167.4833,68.11,73,71,16.22,broken clouds
692,Mataura,NZ,-46.1927,168.8643,41.49,87,29,3.78,light rain
693,San Luis,AR,-33.295,-66.3356,64.33,33,4,19.55,clear sky
694,Narsaq,GL,60.9167,-46.05,57.42,52,91,13.65,overcast clouds
695,Zella-Mehlis,DE,50.65,10.65,73.27,53,71,4.41,broken clouds
696,Tasiilaq,GL,65.6145,-37.6368,50.16,94,100,7.23,overcast clouds
697,Ilulissat,GL,69.2167,-51.1,45.99,62,82,3.36,broken clouds
698,Kahului,US,20.8947,-156.47,76.26,94,5,8.66,clear sky
699,Gizo,SB,-8.103,156.8419,80.74,77,78,6.6,broken clouds
700,Qaanaaq,GL,77.484,-69.3632,38.44,82,100,4.29,overcast clouds
701,New Norfolk,AU,-42.7826,147.0587,53.1,76,100,1.99,overcast clouds
702,Mataura,NZ,-46.1927,168.8643,41.49,87,29,3.78,light rain
703,Vaini,TO,-21.2,-175.2,69.96,100,75,5.75,light rain
704,Kulhudhuffushi,MV,6.6221,73.07,82.44,76,86,12.64,overcast clouds
705,Collierville,US,35.042,-89.6645,84.7,83,79,1.99,broken clouds
706,Dubbo,AU,-32.25,148.6167,44.73,87,59,5.75,broken clouds
707,Barrow,US,71.2906,-156.7887,42.82,87,90,19.57,fog
708,Rikitea,PF,-23.1203,-134.9692,68.85,53,76,17.83,broken clouds
709,Adelaide,AU,-34.9333,138.6,54.3,87,20,1.01,few clouds
710,Micomeseng,GQ,2.1462,10.6164,75.02,89,86,4.41,moderate rain
711,Fortuna,US,40.5982,-124.1573,57.36,67,90,1.99,overcast clouds
712,Merauke,ID,-8.4667,140.3333,77.27,90,30,13.87,scattered clouds
713,Tasiilaq,GL,65.6145,-37.6368,50.16,94,100,7.23,overcast clouds
714,Tautira,PF,-17.7333,-149.15,73.42,79,85,24.52,light rain
715,Saint-Philippe,RE,-21.3585,55.7679,72.95,73,7,8.72,clear sky
716,Dickinson,US,29.4608,-95.0513,90.99,67,1,1.01,clear sky
717,Albany,US,42.6001,-73.9662,82.15,81,94,5.14,overcast clouds
718,Rikitea,PF,-23.1203,-134.9692,68.85,53,76,17.83,broken clouds
719,Rikitea,PF,-23.1203,-134.9692,68.85,53,76,17.83,broken clouds
720,Goba,ET,7.0167,39.9833,55.6,81,100,3.2,light rain
721,Isangel,VU,-19.55,169.2667,70.2,85,5,7.83,clear sky
722,Punta Arenas,CL,-53.15,-70.9167,33.91,69,75,6.91,broken clouds
723,Busselton,AU,-33.65,115.3333,53.1,73,80,16.49,broken clouds
724,Albany,US,42.6001,-73.9662,82.15,81,94,5.14,overcast clouds
725,Jamestown,US,42.097,-79.2353,80.29,83,43,2.37,scattered clouds
726,Rikitea,PF,-23.1203,-134.9692,68.85,53,76,17.83,broken clouds
727,Ushuaia,AR,-54.8,-68.3,35.22,80,0,5.75,clear sky
728,Punta Arenas,CL,-53.15,-70.9167,33.91,69,75,6.91,broken clouds
729,Mahebourg,MU,-20.4081,57.7,72.25,73,11,5.01,few clouds
730,Mataura,NZ,-46.1927,168.8643,41.49,87,29,3.78,light rain
731,Oyama,JP,36.3,139.8,82.65,83,100,4.83,light rain
732,Teapa,MX,17.55,-92.95,79.09,75,100,2.08,overcast clouds
733,Clyde River,CA,70.4692,-68.5914,44.55,67,60,4.45,broken clouds
734,Ambilobe,MG,-13.2,49.05,76.91,59,0,2.89,clear sky
735,College,US,64.8569,-147.8028,49.59,96,90,1.99,light rain
736,Mataura,NZ,-46.1927,168.8643,41.49,87,29,3.78,light rain
737,Ushuaia,AR,-54.8,-68.3,35.22,80,0,5.75,clear sky
738,Vaini,TO,-21.2,-175.2,69.96,100,75,5.75,light rain
739,Kodiak,US,57.79,-152.4072,48.92,70,100,3.38,overcast clouds
740,Passo Fundo,BR,-28.2628,-52.4067,77.58,46,2,10.56,clear sky
741,Nikolskoye,RU,59.7035,30.7861,63.01,77,75,5.23,broken clouds
742,Karoi,ZW,-16.8099,29.6925,77.88,27,37,9.37,scattered clouds
743,Jaque,PA,7.5175,-78.1703,82.38,75,82,4.94,light rain
744,Cherskiy,RU,68.75,161.3,57.58,60,100,7.67,overcast clouds
745,Bambous Virieux,MU,-20.3428,57.7575,73.65,73,75,3.44,broken clouds
746,Nikolskoye,RU,59.7035,30.7861,63.01,77,75,5.23,broken clouds
747,Alta Floresta,BR,-9.8756,-56.0861,95.99,17,37,5.19,scattered clouds
748,Hithadhoo,MV,-0.6,73.0833,83.37,71,1,12.82,clear sky
749,Kapaa,US,22.0752,-159.319,75.52,81,90,9.22,light rain
750,Abay,KZ,49.6311,72.8539,70.18,38,0,12.44,clear sky
751,Mataura,NZ,-46.1927,168.8643,41.49,87,29,3.78,light rain
752,Tuktoyaktuk,CA,69.4541,-133.0374,45.28,81,100,5.32,overcast clouds
753,Butaritari,KI,3.0707,172.7902,79.79,70,100,18.19,overcast clouds
754,Bethel,US,41.3712,-73.414,81.93,85,100,5.53,overcast clouds
755,Mahebourg,MU,-20.4081,57.7,72.25,73,11,5.01,few clouds
756,Mount Isa,AU,-20.7333,139.5,60.57,44,0,4.61,clear sky
757,Hervey Bay,AU,-25.2986,152.8535,60.04,73,0,1.52,clear sky
758,Lompoc,US,34.6391,-120.4579,65.08,82,90,0.0,overcast clouds
759,Karratha,AU,-20.7377,116.8463,72.28,62,0,7.83,clear sky
760,Mar Del Plata,AR,-38.0023,-57.5575,48.22,81,75,11.5,light rain
761,Provideniya,RU,64.3833,-173.3,46.63,98,100,5.06,overcast clouds
762,Busselton,AU,-33.65,115.3333,53.1,73,80,16.49,broken clouds
763,Termini Imerese,IT,37.9837,13.6956,90.52,59,0,7.92,clear sky
764,Cherskiy,RU,68.75,161.3,57.58,60,100,7.67,overcast clouds
765,Saldanha,ZA,-33.0117,17.9442,56.71,59,1,9.13,clear sky
766,Ushuaia,AR,-54.8,-68.3,35.22,80,0,5.75,clear sky
767,Berlevag,NO,70.8578,29.0864,46.2,80,100,14.56,overcast clouds
768,Mataura,NZ,-46.1927,168.8643,41.49,87,29,3.78,light rain
769,Tasiilaq,GL,65.6145,-37.6368,50.16,94,100,7.23,overcast clouds
770,Palmas Bellas,PA,9.2319,-80.0867,81.39,83,89,4.38,overcast clouds
771,Provideniya,RU,64.3833,-173.3,46.63,98,100,5.06,overcast clouds
772,Vaini,TO,-21.2,-175.2,69.96,100,75,5.75,light rain
